0	 0.619389 	 -1.#IND 	 -1.#IND 
36000	 0.0887994 	 10.9285 	 13.2886 
36100	 0.0683172 	 12.7039 	 11.2013 
36200	 0.0719767 	 9.92682 	 10.575 
36300	 0.0787968 	 9.9279 	 10.9802 
36400	 0.133344 	 12.4031 	 15.2635 
36500	 0.100909 	 9.19267 	 9.40806 
36600	 0.117234 	 12.7607 	 11.2783 
36700	 0.100135 	 12.3626 	 13.1006 
36800	 0.0776695 	 9.50734 	 10.6815 
36900	 0.0680822 	 10.7436 	 13.8149 
37000	 0.0841937 	 9.12196 	 8.82162 
37100	 0.130626 	 9.68663 	 10.9871 
37200	 0.120709 	 11.9241 	 11.9432 
37300	 0.107437 	 9.43931 	 9.40516 
37400	 0.0742665 	 9.33781 	 10.3873 
37500	 0.100657 	 10.0735 	 10.2603 
37600	 0.0593928 	 9.52372 	 9.07482 
37700	 0.0708417 	 9.84066 	 11.1617 
37800	 0.100523 	 10.1795 	 10.6774 
37900	 0.114587 	 9.05427 	 9.78061 
38000	 0.0848607 	 13.0099 	 13.4365 
38100	 0.0981101 	 9.98779 	 11.3441 
38200	 0.06495 	 10.9189 	 10.4473 
38300	 0.082909 	 9.06087 	 9.42559 
38400	 0.0733221 	 9.96272 	 9.19973 
38500	 0.101474 	 9.06859 	 9.45468 
38600	 0.0886871 	 10.8754 	 13.0234 
38700	 0.0848474 	 12.2845 	 12.2314 
38800	 0.101472 	 10.5241 	 10.8541 
38900	 0.114242 	 8.94444 	 10.4332 
39000	 0.0860802 	 9.99092 	 10.1017 
39100	 0.0668143 	 10.4125 	 9.57093 
39200	 0.0895882 	 9.64864 	 9.95472 
39300	 0.108734 	 13.764 	 13.4517 
39400	 0.0708456 	 10.2615 	 11.2604 
39500	 0.0819765 	 8.90852 	 8.02628 
39600	 0.0771793 	 9.64477 	 10.6885 
39700	 0.137522 	 9.66086 	 8.14314 
39800	 0.0771146 	 8.97612 	 8.74835 
39900	 0.0823326 	 9.94881 	 9.90601 
40000	 0.0996119 	 10.8367 	 12.6201 
40100	 0.092573 	 13.27 	 13.8861 
40200	 0.102296 	 10.3534 	 11.0648 
40300	 0.104596 	 8.81075 	 9.17799 
40400	 0.079858 	 11.4742 	 10.6538 
40500	 0.0812912 	 10.9195 	 10.3809 
40600	 0.118149 	 10.4121 	 11.0326 
40700	 0.0707185 	 7.78194 	 7.87013 
40800	 0.0783831 	 9.38234 	 10.2316 
40900	 0.101638 	 11.3942 	 10.8125 
41000	 0.0975855 	 10.9758 	 11.7428 
41100	 0.0874603 	 13.024 	 13.4671 
41200	 0.0775387 	 11.3304 	 12.9018 
41300	 0.0756655 	 10.5917 	 13.125 
41400	 0.0855038 	 8.97491 	 9.98242 
41500	 0.0801418 	 10.5365 	 10.0175 
41600	 0.0996573 	 9.1243 	 9.20146 
41700	 0.0999231 	 10.7965 	 11.5365 
41800	 0.090391 	 10.8509 	 9.89279 
41900	 0.106737 	 9.73545 	 10.9612 
42000	 0.0874067 	 11.868 	 10.7318 
42100	 0.0886985 	 13.3602 	 13.9958 
42200	 0.0660739 	 8.49255 	 9.5855 
42300	 0.0604665 	 9.87035 	 10.7601 
42400	 0.0985227 	 9.97559 	 11.9634 
42500	 0.0911741 	 10.3758 	 11.4729 
42600	 0.0842249 	 9.89785 	 7.51044 
42700	 0.118406 	 9.48337 	 8.47944 
42800	 0.0881485 	 10.8337 	 10.9505 
42900	 0.0983572 	 10.2153 	 11.5826 
43000	 0.0719706 	 8.84959 	 9.32522 
43100	 0.0729542 	 11.0326 	 10.55 
43200	 0.0661791 	 8.88202 	 8.98092 
43300	 0.0976539 	 9.5403 	 9.89259 
43400	 0.0771286 	 10.044 	 10.82 
43500	 0.0681747 	 9.38445 	 9.32786 
43600	 0.0616893 	 10.8271 	 12.1147 
43700	 0.0776549 	 8.28733 	 8.11648 
43800	 0.0894381 	 7.30453 	 7.99625 
43900	 0.105388 	 10.512 	 12.4031 
44000	 0.080511 	 8.02794 	 7.17883 
44100	 0.106665 	 10.896 	 10.8481 
44200	 0.119776 	 11.9381 	 9.74596 
44300	 0.0939552 	 9.34571 	 8.15353 
44400	 0.0852587 	 9.22301 	 8.9795 
44500	 0.0950624 	 9.85959 	 10.602 
44600	 0.0692939 	 9.62957 	 9.76413 
44700	 0.119756 	 10.3865 	 9.33307 
44800	 0.0891788 	 9.78474 	 11.0378 
44900	 0.0911834 	 10.179 	 11.6961 
45000	 0.108147 	 10.5131 	 7.88722 
45100	 0.127028 	 9.39786 	 9.57792 
45200	 0.0873493 	 11.938 	 14.3927 
45300	 0.0847582 	 9.31746 	 9.61502 
45400	 0.0878547 	 9.31872 	 9.06898 
45500	 0.104385 	 11.4771 	 11.5063 
45600	 0.112609 	 10.6591 	 9.88896 
45700	 0.0707651 	 8.90262 	 8.98063 
45800	 0.0959758 	 9.72344 	 8.23913 
45900	 0.0733174 	 8.80921 	 7.64926 
46000	 0.105649 	 9.14563 	 10.8083 
46100	 0.0980946 	 10.8831 	 10.6814 
46200	 0.0739055 	 9.18766 	 8.86456 
46300	 0.0694012 	 8.98236 	 9.76104 
46400	 0.073658 	 9.65003 	 10.6008 
46500	 0.0948713 	 11.1469 	 10.4834 
46600	 0.0886351 	 9.58588 	 8.89896 
46700	 0.0959683 	 11.3107 	 8.69452 
46800	 0.069786 	 11.3482 	 9.6339 
46900	 0.0759911 	 9.07355 	 8.68087 
