0	 0.60638 	 -1.#IND 	 -1.#IND 
44800	 0.0438558 	 4.10026 	 4.37707 
44900	 0.0354662 	 4.06519 	 4.45336 
45000	 0.0608423 	 4.20581 	 4.41554 
45100	 0.0383173 	 4.1096 	 4.52411 
45200	 0.0428288 	 4.92103 	 6.41451 
45300	 0.0502226 	 4.54474 	 5.29189 
45400	 0.0453406 	 3.91707 	 3.87963 
45500	 0.0369749 	 4.88013 	 5.91824 
45600	 0.0531261 	 4.18204 	 4.92118 
45700	 0.0347796 	 3.87086 	 4.33064 
45800	 0.0455978 	 3.3053 	 3.6021 
45900	 0.0365247 	 3.94649 	 4.97885 
46000	 0.0391421 	 4.37773 	 4.85531 
46100	 0.0416571 	 3.35917 	 3.52661 
46200	 0.0332402 	 3.48372 	 3.865 
46300	 0.0404704 	 3.94145 	 4.13343 
46400	 0.0361177 	 3.71793 	 3.5793 
46500	 0.0397428 	 5.49759 	 6.07781 
46600	 0.0387262 	 4.52005 	 5.17785 
46700	 0.0424411 	 3.72981 	 4.06878 
46800	 0.0273064 	 4.23014 	 4.51956 
46900	 0.032246 	 4.08582 	 4.24069 
47000	 0.0375002 	 3.57483 	 3.7629 
47100	 0.0299381 	 3.67231 	 4.30711 
47200	 0.0425806 	 4.36023 	 5.23028 
47300	 0.0318964 	 3.70646 	 4.33036 
47400	 0.0368454 	 4.64583 	 5.64532 
47500	 0.0385801 	 4.92568 	 5.75967 
47600	 0.0429433 	 3.97108 	 4.34942 
47700	 0.0312229 	 4.28409 	 4.31963 
47800	 0.0377652 	 4.35716 	 4.02531 
47900	 0.0287806 	 3.95126 	 4.53718 
48000	 0.0304311 	 3.9056 	 3.92445 
48100	 0.0585761 	 4.23785 	 4.72015 
48200	 0.0471506 	 3.94151 	 4.16247 
48300	 0.0312946 	 3.78043 	 3.92029 
48400	 0.044193 	 4.43995 	 4.66465 
48500	 0.0488298 	 3.55731 	 3.53755 
48600	 0.0437002 	 3.88622 	 4.48916 
48700	 0.035388 	 3.84591 	 4.02728 
48800	 0.0460225 	 3.54068 	 3.99454 
48900	 0.0282457 	 4.79435 	 5.12956 
49000	 0.0376544 	 4.27524 	 4.95969 
49100	 0.0452373 	 4.22335 	 4.59094 
49200	 0.0295092 	 4.81386 	 5.68617 
49300	 0.0427577 	 3.10946 	 3.23658 
49400	 0.044513 	 3.71087 	 4.2529 
49500	 0.0216394 	 4.44196 	 4.76222 
49600	 0.0329801 	 3.81626 	 4.26685 
49700	 0.0349855 	 4.20489 	 4.34732 
49800	 0.0403763 	 3.17808 	 3.41776 
49900	 0.0314083 	 3.74288 	 3.97569 
50000	 0.0423823 	 4.34462 	 5.29356 
50100	 0.0366921 	 3.99338 	 3.57387 
50200	 0.0272361 	 4.34698 	 4.85418 
50300	 0.0399745 	 4.33724 	 4.47241 
50400	 0.0378352 	 3.95169 	 4.40984 
50500	 0.0351595 	 3.59694 	 3.90002 
50600	 0.035677 	 3.73182 	 4.23164 
50700	 0.0382075 	 4.26306 	 4.49429 
50800	 0.031148 	 4.02657 	 4.86788 
50900	 0.041892 	 4.47438 	 5.07387 
51000	 0.0266325 	 3.76322 	 3.88932 
51100	 0.0441259 	 3.42608 	 3.90767 
51200	 0.0269674 	 4.24074 	 4.23617 
51300	 0.0224852 	 3.31509 	 3.79529 
51400	 0.0276621 	 3.52532 	 3.91765 
51500	 0.0590512 	 4.55179 	 5.53174 
51600	 0.0401124 	 5.011 	 6.30911 
51700	 0.039288 	 4.29982 	 4.74576 
51800	 0.0393446 	 3.94103 	 4.26068 
51900	 0.0395553 	 3.59357 	 4.21385 
52000	 0.0436008 	 3.69291 	 3.7131 
52100	 0.0518317 	 3.23413 	 3.46614 
52200	 0.0526298 	 3.6617 	 3.80647 
52300	 0.0449448 	 4.34437 	 5.18841 
52400	 0.0449048 	 3.25359 	 3.93586 
52500	 0.0306263 	 4.06977 	 5.0323 
52600	 0.0287298 	 4.13017 	 4.43507 
52700	 0.0259696 	 3.69287 	 3.57531 
52800	 0.0477062 	 3.54165 	 4.0839 
