0	 0.631073 	 -1.#IND 	 -1.#IND 
38700	 0.0383428 	 4.17467 	 5.21511 
38800	 0.0339598 	 4.16452 	 4.04418 
38900	 0.0404124 	 4.1206 	 4.91953 
39000	 0.0472995 	 3.71902 	 3.45817 
39100	 0.0395717 	 3.28832 	 3.28032 
39200	 0.038558 	 3.57943 	 3.81223 
39300	 0.0511222 	 3.91584 	 3.83016 
39400	 0.0416733 	 4.2173 	 4.67518 
39500	 0.0413036 	 3.75081 	 4.21268 
39600	 0.0448326 	 4.43705 	 5.47643 
39700	 0.0544396 	 3.6679 	 4.04135 
39800	 0.050006 	 4.09152 	 4.865 
39900	 0.0427836 	 4.17825 	 4.15622 
40000	 0.0529722 	 4.13137 	 4.85485 
40100	 0.0515677 	 4.61135 	 5.5614 
40200	 0.0675546 	 3.70613 	 4.18326 
40300	 0.0548075 	 3.4478 	 3.46317 
40400	 0.0347031 	 4.50214 	 4.54801 
40500	 0.0368126 	 4.14872 	 4.68119 
40600	 0.056358 	 4.58159 	 5.48244 
40700	 0.0417068 	 3.16052 	 3.57253 
40800	 0.0351608 	 4.23316 	 4.415 
40900	 0.0258774 	 3.93632 	 4.37926 
41000	 0.0561114 	 4.27758 	 4.60804 
41100	 0.0434143 	 4.02787 	 4.47739 
41200	 0.0403185 	 3.99781 	 4.27537 
41300	 0.0356348 	 4.28522 	 5.34185 
41400	 0.0485896 	 2.89375 	 3.40008 
41500	 0.0374935 	 3.70932 	 3.95392 
41600	 0.0406529 	 4.50933 	 5.54857 
41700	 0.0369386 	 3.80966 	 4.0212 
41800	 0.0531706 	 4.24788 	 4.84764 
41900	 0.0471219 	 3.89059 	 4.62292 
42000	 0.0464912 	 3.48952 	 3.88447 
42100	 0.0421238 	 4.2766 	 4.78642 
42200	 0.0314104 	 4.63947 	 5.46945 
42300	 0.0369978 	 3.7334 	 4.38245 
42400	 0.0491109 	 3.99755 	 4.35376 
42500	 0.0405657 	 3.75264 	 4.016 
42600	 0.0320451 	 4.38216 	 4.64689 
42700	 0.042446 	 3.94915 	 4.28929 
